"avatarThumbnail","cid","createTime","createTimeISO","diggCount","input","likedByAuthor","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","komentar","uid","uniqueId","videoWebUrl"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/41c2f8f3d6e86cd11a6d3ad838165b01~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58c0847b&x-expires=1746248400&x-signature=CU%2FLkfjdjdoep8gD3zTiBs07IYg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499239461014192904","1746052803","2025-04-30T22:40:03.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","uang bisa melihat aslinya MANUSIA","7179471078690604058","nerus.id","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7269663339335778310~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cb6b1ad4&x-expires=1746248400&x-signature=pHOoU5klDlGFQtTCX3H937%2FcQuk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7496831333488001812","1745492082","2025-04-24T10:54:42.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","ini masakan kan ya bukan resep siapa? ya kalau masakan ya yg sesuai yg dipake. tapi sumber resep awalnya darimana?","7120181453254673409","teguhedis_","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7335005020535914516~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0e43333&x-expires=1746248400&x-signature=VIhOTV7EiVVlIhovUtnuJydf7Dc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7496821552143565576","1745489798","2025-04-24T10:16:38.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","tinggal suruh ketemu,adu masak..kalo cara dan resep nya sama ,ya berarti nyontek😌","6905259726125270017","lisaanggraeni877","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/28b44f1584ee6caadf77f9b8620db6cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4c3ac8f&x-expires=1746248400&x-signature=ngOrhCJdNmbaCfzJjN0E0Mc%2FaA4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7496876679828587271","1745502645","2025-04-24T13:50:45.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","walah walah","6961005368135238662","kikicelong","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/e8fdd78929f66475b1bff723c0776df2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38cf10f5&x-expires=1746248400&x-signature=ohjiHCMHH5QNcj0gdPYykmoJvFg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7496944343274947383","1745518400","2025-04-24T18:13:20.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","sin ngisini wong meduro ae","7116164529952457730","userdianafandi","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/aa075d5cb099e68fdd9a5ee9fdcbc8f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=708486a5&x-expires=1746248400&x-signature=%2BrNVBiFbONa6rWkpWMpWUf5BcR4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497456391113507600","1745637628","2025-04-26T03:20:28.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","masakan nya gak di pake tapu resep nya di pake😂😂😂","6986928420186031131","peringatan_86","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/bdcc28ae9b787b161ac5a48a27241f1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=21b264a3&x-expires=1746248400&x-signature=h4j%2F7u3S5K%2BGVEJK5kSlAveY5EM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497689707120182023","1745691936","2025-04-26T18:25:36.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","orang licik","7117301244822307866","rini_triutami15","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7325084053994995714~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c3c17ad&x-expires=1746248400&x-signature=xzfH4%2FS2tlMksJxJFLDfWy5%2FFxg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7499447347244565256","1746101165","2025-05-01T12:06:05.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","tinggal nambahin cabe sebiji doang udah jadi resep sendiri,dan resep lu gk dipake krn cabe nya kurang 1","7049323679935775750","juragan_mercon38","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3fc1d522791261f664b0e56830741364~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c512de78&x-expires=1746248400&x-signature=vjCYPJf4EtJ599lXWj%2FrZ66808E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497842744036885255","1745727574","2025-04-27T04:19:34.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","kocak loe bro","6838030486595601409","acoykoi83","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b0048cf08bc3a887ccf5bc6f0aa11da8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd400cd0&x-expires=1746248400&x-signature=sxCo4I57H4BCklheZeA9%2FxbiUIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497675252366230290","1745688572","2025-04-26T17:29:32.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","mang eak","7282091710082171910","rommi.saputra","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d69e89c50169f6d355556e9b80357300~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8376532d&x-expires=1746248400&x-signature=YcNpXaeuEAMlNV%2F0XyMwUzUq%2FIw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7496767090998149909","1745477129","2025-04-24T06:45:29.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","ini artis apa ya,,,kok gue br tau","6525381010842255362","griyawidjayanilestari","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0e67f6e4f172dfa3809ccb122f3d1339~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=87c3cdeb&x-expires=1746248400&x-signature=vJ0o2dJh94UlUc2gxb3GUMV%2FqJ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497673711970910994","1745688212","2025-04-26T17:23:32.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","jngan terlalu mudah masalah bisnis SM PLAT M ngeri pasti kalau udah sukses pasti di kiayanati udah pasti itu","7494605195483186193","lukman.hidayat009","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a55bebb5d7951011b146c50bed8334cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fb4cf2b3&x-expires=1746248400&x-signature=Wg3H48gVA%2FAzDmEcwKj1GZCQi4w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497088341956215560","1745551921","2025-04-25T03:32:01.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","kok setelah udah jadi rame warungnya, miting ganti resep. gak dari awal pake resep istri gak usah bawa king. kan aneh?","7125544053132166145","arlie950","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/a35afecddcc957a3eeef791c8e80f6e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2f9ba8e8&x-expires=1746248400&x-signature=%2FBXUxXre8INQruCef%2Bj87Thts04%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7497673479983186695","1745688157","2025-04-26T17:22:37.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","ak pernah tinggal di kalimantan ada banyak yg jual msakan jawa,ad jg yg jual orng klimntn asli jual msakan jawa tetep beda rasanya gak jawa bgt..","6687330829918962689","imelia409","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b361c251fe9c32f8fc210b728ec50e1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1a3ba58&x-expires=1746248400&x-signature=UDlyV71JbrX%2BvHf7ulGMzhMlmwQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7496755702004073236","1745474485","2025-04-24T06:01:25.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","saran saya ketemukan dalam 1 meja masak bareng bahan sama","6576607101921525761","kakangwarid","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f7198c7c2f6c3beacccf1115ba60cfa1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ae65b18&x-expires=1746248400&x-signature=17jk%2B2Kc8zbXGAZwA35iFjp355g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7498189007240512274","1745808196","2025-04-28T02:43:16.000Z","0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","ya jelas masakan istrinya setelah tau resep yang pas 😬","6918247903304745985","bang_yogadeli","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/08e0902602b354d8dd3cd218fc9370ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9bd1a20f&x-expires=1746248400&x-signature=fxydM6yp460Ql%2Fo86NfKD9ENDo4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7494923698274468616","1745047924","2025-04-19T07:32:04.000Z","3","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","tapi aq lebih percaya sm king abdi👍👍👍","6904532902983713793","iisistiharoh08","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/83d24acebb513b57b49ca75dd306560a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e2365edb&x-expires=1746248400&x-signature=0MlUIzQ6NyaX%2F5berVP%2F24Z4RYE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7496119983208006417","1745326479","2025-04-22T12:54:39.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","muka songong","6969787165219767298","indraaja_89","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/95a1117764688b5acd6a227097dd3fa5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cbd375c8&x-expires=1746248400&x-signature=P6wEIJjdn3GN%2FAN%2BnitvBFyWzqY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7496798780038546184","1745484500","2025-04-24T08:48:20.000Z","3","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","ajak istri ny muncul. masak bareng king Abdi...","7168470682103137307","noviandi.putra","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/578ecf5e3e505c7e2ea59dff3a8d0f45~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4ab678f2&x-expires=1746248400&x-signature=Gi7qNn6LCA54PgUErEXskxiDSeM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493823088335209223","1744791676","2025-04-16T08:21:16.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","gue percaya king abdi😂😂😂😂","6688330027971544065","r_besar89","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7331719928363843592~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=941705f9&x-expires=1746248400&x-signature=MsSWsZzh6viXHQbkN9Un%2BbOzovM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493541985530315538","1744726213","2025-04-15T14:10:13.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","byasanya yang salah sibuk klarifikasi🫣😅","6872759518566351873","wonk_blitar976","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4e6a4ccd7df9958c46c82748330fc83f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a90ca7ef&x-expires=1746248400&x-signature=5540pNUvj5iH9NxZNubldr4UZGg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7494453388047336200","1744938431","2025-04-18T01:07:11.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","klw istri mu yg di pakai resep nya,ngapain kok bisa dpt 5% hasilnya king abdi? ngawor😂","6606652072279064577","bholot_","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c6c2b3e6c0f92ee44ee49320c8cff7c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ea5e6e38&x-expires=1746248400&x-signature=gnMSuSac%2BeNj3JA5s%2FJeabMmyd8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493752621317571346","1744775266","2025-04-16T03:47:46.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","sy lbh prcy king abdi🙄","7408741251293742085","andyn.erlyn","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/cc61a34d53151b9a23286f2578407526~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fcb353e4&x-expires=1746248400&x-signature=HV5%2BAO6APARLMBo8l4ujTOUF6Eg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7494512197579850503","1744952114","2025-04-18T04:55:14.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","iya lu gk pake masakan king abdi tapi kan lu datengin king untuk mengetahui resepnya, lalu udah tau terus yang lu pake punya lu sendiri,klo gitu caranya gua juga bisa🗿","6971326601901229058","simon_celi87","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/87ab37e1b9190529b110cc81990a2ed2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a4dedd58&x-expires=1746248400&x-signature=V5KyiD6f1u6R9%2BOBpqC20RoYCs8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493705688389305106","1744764343","2025-04-16T00:45:43.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","barisan percaya king abdi","7033372455461274629","sholy313","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/fa93a05992d48e290bee66b5d61c9465~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=91333caf&x-expires=1746248400&x-signature=RQybHFLDztYL9Llxb3HdrRvWtUM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7494499893210497800","1744949251","2025-04-18T04:07:31.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","dukung Queen... yg chef kan siapa.. jadi dari awal KnApa ngajak Queen ini","6546528588873646082","bangbrother20","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e763b764bb432a57377cc37cf9697076~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ae645f75&x-expires=1746248400&x-signature=kS6KHNgIJtXMUGM%2Bm0JF7Tu%2Bd20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7494212034558722823","1744882230","2025-04-17T09:30:30.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","saya sih percaya sama tukang masak, bukan tukang lawak😂🤣✌","7312865699670885381","niena3771","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7182905793845395483~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a14efee8&x-expires=1746248400&x-signature=vuReoxZeITK46TBsP%2BCk9KTCD60%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493717343228691208","1744767065","2025-04-16T01:31:05.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","enak bgt ya udah dikasih resep mungkin dimodif dikit langsung bilangnya resep istri saya😂","7182905331051545626","marlistiyawidyasm","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/c2b782f6a3eec24644d77cd1311e1788~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4a2db62b&x-expires=1746248400&x-signature=%2BJe6ni6IMbq0W6oXN0Mnjw5%2FWHs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7494497962093986567","1744948797","2025-04-18T03:59:57.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","agama aja di bercandain apalagi orang","7077841944488002586","rizkisetiawan_iki","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/484644925943a6ebbc06e461d299918a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=175a380a&x-expires=1746248400&x-signature=eUf4XcN4MOusSV0YWwjOvyMAWvA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7494557859842573076","1744962745","2025-04-18T07:52:25.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","inti nya itu resep nya king abdi ..
kalo masakan istri mu kanapa GK dari awal istri mu yang masak ..","6719210241148535810","dony..irawan","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ad48f1906662ae5fcf5549ef4d91e6ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=54a11aab&x-expires=1746248400&x-signature=50qCuSn4Urg6yzTnz0K5RsSfU2c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493724062491050760","1744768624","2025-04-16T01:57:04.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","semoga rizqy king abdi perlipat² melimpah. karna ke ikhlasanyaaa,aamiin","6505152068121165825","unaaruma","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3da7599ed09e2add0a22cb57047317d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6c8ad62d&x-expires=1746248400&x-signature=CgvfzS6Wm4reQCP9aRD4Bc2ZDpw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493853347100508935","1744798717","2025-04-16T10:18:37.000Z","3","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","Tim king abdi☺️","6820509938901730305","m_saraah999","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f403624187a919d1fdacaf31307c7194~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2e91b602&x-expires=1746248400&x-signature=d2ybLuRtdeG5KFhMfW2iOBQURk0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493624842923672327","1744745516","2025-04-15T19:31:56.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","kita nyanyi lagi rame-rame 🎤 ""ku tak percaya""","6909811177393161218","anaktengahkiw","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/480f2cca40338d6961b968fd05ae584d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dfa69950&x-expires=1746248400&x-signature=P9Q9BODfb3UnCpCrb4pGhYxPn0A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493859580272411410","1744800167","2025-04-16T10:42:47.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","Ih aku mah tim king abdi,","7216195441964581915","dwicepir.id","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/40cc8bd82ce5d4e1bb2e189a993c1c31~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2ed40fc9&x-expires=1746248400&x-signature=0oIMKC9C3OoLa43XGEClnGGorUk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493752792600838929","1744775320","2025-04-16T03:48:40.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","intinya berarti mereka pernah bekerja sma. mau ngejelasin belilibet kmanapun intinya mereka prnh bekerja sma. jd yg dimksd king abdi adlh TM. dan yg dimksd TM adalh King abdi","7157533473174455322","afriaji20","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8834b489ae97d7ac31d92a6951d18bcf~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c36b932c&x-expires=1746248400&x-signature=jHLkK6HzQMAE6Sz4jQ3p%2FSCtg40%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7494052117658190599","1744845011","2025-04-16T23:10:11.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","tinggal di tambahin air,, jadi deh resep sendiri ..😂😂","7101545652274218011","bang.free4","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/c736c358ad2b6fd20bfed9278377ff12~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c956147f&x-expires=1746248400&x-signature=uKcmaWGu9WEjxXYUvovcIfkS%2Fdg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7494567794059920135","1744965057","2025-04-18T08:30:57.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","masakan dia "" queen "" ga pke katanya . yg dipke masakan istri nya . tapi asal muasal tau tu resep masakan dri mana om . klo emang dri awal istrinya bisa masak tu resep mah ngapain ngajak si queen 🤣","7196322241390527489","sitifatia86","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b744181b62e84763a8799c4d6c0b1b88~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4d1df25f&x-expires=1746248400&x-signature=faJtKcCQlKF2yxlfnbkqnuMJ5yw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7493985968376185608","1744829612","2025-04-16T18:53:32.000Z","2","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","false","false",,"0","https://www.tiktok.com/@spirituspilar/video/7493498754356514054","Lebih percaya sama king abdi si","6903375081503491073","matahitam11","https://www.tiktok.com/@spirituspilar/video/7493498754356514054"
